time,t_wall,t_device_ns,x,y,z
5.364558,1775665508.058916,599616443733917272,-831,56,547
5.369558,1775665508.058916,599616443733917272,-834,58,547
5.374558,1775665508.058916,599616443733917272,-834,57,546
5.379558,1775665508.058916,599616443733917272,-835,55,546
5.384558,1775665508.058916,599616443733917272,-837,58,545
5.389558,1775665508.058916,599616443733917272,-836,57,544
5.394558,1775665508.058916,599616443733917272,-838,57,543
5.399558,1775665508.058916,599616443733917272,-840,55,544
5.404558,1775665508.058916,599616443733917272,-838,52,545
5.409558,1775665508.058916,599616443733917272,-839,47,547
5.414558,1775665508.058916,599616443733917272,-837,53,541
5.419558,1775665508.058916,599616443733917272,-835,53,543
5.424558,1775665508.058916,599616443733917272,-838,52,542
5.429558,1775665508.058916,599616443733917272,-836,56,542
5.434558,1775665508.058916,599616443733917272,-834,55,544
5.439558,1775665508.058916,599616443733917272,-833,55,543
5.444558,1775665508.058916,599616443733917272,-831,59,541
5.449558,1775665508.058916,599616443733917272,-831,56,542
5.454558,1775665508.058916,599616443733917272,-832,59,543
5.459558,1775665508.058916,599616443733917272,-831,55,544
5.460708,1775665508.239945,599616443910067168,-835,56,541
5.465708,1775665508.239945,599616443910067168,-832,58,543
5.470708,1775665508.239945,599616443910067168,-830,57,541
5.475708,1775665508.239945,599616443910067168,-832,58,540
5.480708,1775665508.239945,599616443910067168,-831,59,541
5.485708,1775665508.239945,599616443910067168,-832,56,543
5.490708,1775665508.239945,599616443910067168,-834,56,544
5.495708,1775665508.239945,599616443910067168,-832,55,542
5.500708,1775665508.239945,599616443910067168,-837,51,547
5.505708,1775665508.239945,599616443910067168,-839,52,548
5.510708,1775665508.239945,599616443910067168,-834,54,543
5.515708,1775665508.239945,599616443910067168,-837,55,543
5.520708,1775665508.239945,599616443910067168,-836,58,545
5.525708,1775665508.239945,599616443910067168,-836,59,542
5.530708,1775665508.239945,599616443910067168,-838,60,536
5.535708,1775665508.239945,599616443910067168,-840,58,537
5.540708,1775665508.239945,599616443910067168,-838,58,541
5.545708,1775665508.239945,599616443910067168,-835,57,547
5.550708,1775665508.239945,599616443910067168,-833,57,548
5.555708,1775665508.239945,599616443910067168,-834,61,548
5.560708,1775665508.239945,599616443910067168,-835,60,548
5.565708,1775665508.239945,599616443910067168,-836,59,549
5.570708,1775665508.239945,599616443910067168,-837,56,548
5.575708,1775665508.239945,599616443910067168,-839,55,545
5.580708,1775665508.239945,599616443910067168,-842,57,541
5.585708,1775665508.239945,599616443910067168,-842,55,541
5.590708,1775665508.239945,599616443910067168,-841,53,542
5.595708,1775665508.239945,599616443910067168,-839,51,539
5.600708,1775665508.239945,599616443910067168,-840,53,538
5.605708,1775665508.239945,599616443910067168,-839,52,536
5.610708,1775665508.239945,599616443910067168,-839,51,539
5.615708,1775665508.239945,599616443910067168,-837,46,542
5.620708,1775665508.239945,599616443910067168,-838,52,539
5.625708,1775665508.239945,599616443910067168,-836,55,538
5.630708,1775665508.239945,599616443910067168,-835,52,542
5.635708,1775665508.239945,599616443910067168,-835,55,543
5.636858,1775665508.374802,599616444086217064,-838,56,543
5.641858,1775665508.374802,599616444086217064,-837,56,541
5.646858,1775665508.374802,599616444086217064,-836,57,542
5.651858,1775665508.374802,599616444086217064,-838,56,542
5.656858,1775665508.374802,599616444086217064,-838,54,541
5.661858,1775665508.374802,599616444086217064,-838,58,539
5.666858,1775665508.374802,599616444086217064,-836,56,540
5.671858,1775665508.374802,599616444086217064,-836,54,539
5.676858,1775665508.374802,599616444086217064,-840,53,541
5.681858,1775665508.374802,599616444086217064,-841,54,541
5.686858,1775665508.374802,599616444086217064,-841,54,541
5.691858,1775665508.374802,599616444086217064,-837,58,542
5.696858,1775665508.374802,599616444086217064,-839,56,544
5.701858,1775665508.374802,599616444086217064,-839,55,541
5.706858,1775665508.374802,599616444086217064,-839,57,541
5.711858,1775665508.374802,599616444086217064,-840,59,540
5.716858,1775665508.374802,599616444086217064,-836,58,539
5.721858,1775665508.374802,599616444086217064,-842,61,539
5.726858,1775665508.374802,599616444086217064,-840,57,541
5.731858,1775665508.374802,599616444086217064,-842,60,541
5.736858,1775665508.374802,599616444086217064,-843,57,537
5.741858,1775665508.374802,599616444086217064,-842,59,539
5.746858,1775665508.374802,599616444086217064,-841,56,539
5.751858,1775665508.374802,599616444086217064,-840,55,538
5.756858,1775665508.374802,599616444086217064,-841,59,539
5.761858,1775665508.374802,599616444086217064,-840,57,537
5.766858,1775665508.374802,599616444086217064,-839,54,537
5.771858,1775665508.374802,599616444086217064,-840,52,540
5.776858,1775665508.374802,599616444086217064,-838,51,539
5.781858,1775665508.374802,599616444086217064,-839,53,539
5.786858,1775665508.374802,599616444086217064,-839,57,536
5.791858,1775665508.374802,599616444086217064,-843,55,537
5.796858,1775665508.374802,599616444086217064,-840,54,537
5.801858,1775665508.374802,599616444086217064,-838,54,535
5.806858,1775665508.374802,599616444086217064,-838,60,537
5.811858,1775665508.374802,599616444086217064,-840,58,537
5.812977,1775665508.554954,599616444262336432,-838,58,541
5.817977,1775665508.554954,599616444262336432,-840,54,540
5.822977,1775665508.554954,599616444262336432,-842,56,537
5.827977,1775665508.554954,599616444262336432,-842,56,539
5.832977,1775665508.554954,599616444262336432,-843,57,538
5.837977,1775665508.554954,599616444262336432,-838,57,538
5.842977,1775665508.554954,599616444262336432,-839,54,538
5.847977,1775665508.554954,599616444262336432,-842,57,539
5.852977,1775665508.554954,599616444262336432,-841,60,540
5.857977,1775665508.554954,599616444262336432,-841,56,538
5.862977,1775665508.554954,599616444262336432,-841,56,540
5.867977,1775665508.554954,599616444262336432,-841,59,540
5.872977,1775665508.554954,599616444262336432,-839,58,539
5.877977,1775665508.554954,599616444262336432,-844,59,539
5.882977,1775665508.554954,599616444262336432,-841,56,537
5.887977,1775665508.554954,599616444262336432,-843,59,538
5.892977,1775665508.554954,599616444262336432,-842,58,537
5.897977,1775665508.554954,599616444262336432,-841,55,538
5.902977,1775665508.554954,599616444262336432,-841,57,539
5.907977,1775665508.554954,599616444262336432,-841,58,538
5.912977,1775665508.554954,599616444262336432,-843,58,537
5.917977,1775665508.554954,599616444262336432,-842,58,536
5.922977,1775665508.554954,599616444262336432,-843,56,537
5.927977,1775665508.554954,599616444262336432,-840,60,538
5.932977,1775665508.554954,599616444262336432,-842,57,538
5.937977,1775665508.554954,599616444262336432,-842,56,539
5.942977,1775665508.554954,599616444262336432,-842,57,538
5.947977,1775665508.554954,599616444262336432,-840,57,539
5.952977,1775665508.554954,599616444262336432,-841,58,539
5.957977,1775665508.554954,599616444262336432,-841,57,536
5.962977,1775665508.554954,599616444262336432,-844,59,537
5.967977,1775665508.554954,599616444262336432,-842,57,536
5.972977,1775665508.554954,599616444262336432,-842,58,535
5.977977,1775665508.554954,599616444262336432,-840,61,537
5.982977,1775665508.554954,599616444262336432,-840,56,538
5.987977,1775665508.554954,599616444262336432,-843,60,538
5.989066,1775665508.734930,599616444438425318,-845,60,540
5.994066,1775665508.734930,599616444438425318,-842,52,541
5.999066,1775665508.734930,599616444438425318,-843,56,539
6.004066,1775665508.734930,599616444438425318,-843,57,538
6.009066,1775665508.734930,599616444438425318,-844,55,536
6.014066,1775665508.734930,599616444438425318,-845,58,535
6.019066,1775665508.734930,599616444438425318,-839,57,534
6.024066,1775665508.734930,599616444438425318,-842,58,535
6.029066,1775665508.734930,599616444438425318,-841,56,533
6.034066,1775665508.734930,599616444438425318,-842,57,534
6.039066,1775665508.734930,599616444438425318,-841,56,534
6.044066,1775665508.734930,599616444438425318,-841,58,534
6.049066,1775665508.734930,599616444438425318,-841,59,534
6.054066,1775665508.734930,599616444438425318,-841,59,535
6.059066,1775665508.734930,599616444438425318,-843,59,534
6.064066,1775665508.734930,599616444438425318,-839,61,533
6.069066,1775665508.734930,599616444438425318,-840,60,535
6.074066,1775665508.734930,599616444438425318,-841,58,537
6.079066,1775665508.734930,599616444438425318,-842,58,537
6.084066,1775665508.734930,599616444438425318,-841,60,537
6.089066,1775665508.734930,599616444438425318,-840,58,538
6.094066,1775665508.734930,599616444438425318,-842,58,536
6.099066,1775665508.734930,599616444438425318,-841,56,538
6.104066,1775665508.734930,599616444438425318,-842,58,538
6.109066,1775665508.734930,599616444438425318,-843,59,538
6.114066,1775665508.734930,599616444438425318,-844,56,537
6.119066,1775665508.734930,599616444438425318,-844,55,538
6.124066,1775665508.734930,599616444438425318,-844,55,539
6.129066,1775665508.734930,599616444438425318,-843,53,537
6.134066,1775665508.734930,599616444438425318,-843,56,537
6.139066,1775665508.734930,599616444438425318,-842,58,537
6.144066,1775665508.734930,599616444438425318,-842,55,537
6.149066,1775665508.734930,599616444438425318,-844,57,535
6.154066,1775665508.734930,599616444438425318,-844,59,537
6.159066,1775665508.734930,599616444438425318,-843,58,534
6.164066,1775665508.734930,599616444438425318,-842,56,537
6.165185,1775665508.914789,599616444614544670,-842,53,533
6.170185,1775665508.914789,599616444614544670,-841,57,532
6.175185,1775665508.914789,599616444614544670,-845,50,535
6.180185,1775665508.914789,599616444614544670,-846,53,531
6.185185,1775665508.914789,599616444614544670,-846,55,534
6.190185,1775665508.914789,599616444614544670,-842,57,535
6.195185,1775665508.914789,599616444614544670,-843,59,536
6.200185,1775665508.914789,599616444614544670,-841,60,538
6.205185,1775665508.914789,599616444614544670,-838,57,537
6.210185,1775665508.914789,599616444614544670,-841,62,539
6.215185,1775665508.914789,599616444614544670,-842,57,534
6.220185,1775665508.914789,599616444614544670,-843,56,534
6.225185,1775665508.914789,599616444614544670,-842,57,535
6.230185,1775665508.914789,599616444614544670,-839,55,534
6.235185,1775665508.914789,599616444614544670,-838,55,534
6.240185,1775665508.914789,599616444614544670,-837,58,531
6.245185,1775665508.914789,599616444614544670,-838,59,533
6.250185,1775665508.914789,599616444614544670,-837,59,534
6.255185,1775665508.914789,599616444614544670,-839,59,538
6.260185,1775665508.914789,599616444614544670,-837,56,540
6.265185,1775665508.914789,599616444614544670,-842,58,539
6.270185,1775665508.914789,599616444614544670,-841,58,541
6.275185,1775665508.914789,599616444614544670,-844,57,538
6.280185,1775665508.914789,599616444614544670,-844,56,535
6.285185,1775665508.914789,599616444614544670,-844,57,532
6.290185,1775665508.914789,599616444614544670,-844,55,531
6.295185,1775665508.914789,599616444614544670,-844,60,530
6.300185,1775665508.914789,599616444614544670,-841,57,528
6.305185,1775665508.914789,599616444614544670,-839,55,530
6.310185,1775665508.914789,599616444614544670,-839,54,534
6.315185,1775665508.914789,599616444614544670,-837,53,533
6.320185,1775665508.914789,599616444614544670,-837,54,533
6.325185,1775665508.914789,599616444614544670,-834,58,538
6.330185,1775665508.914789,599616444614544670,-839,60,539
6.335185,1775665508.914789,599616444614544670,-839,60,539
6.340185,1775665508.914789,599616444614544670,-839,59,541
6.341335,1775665509.095250,599616444790694576,-840,59,541
6.346335,1775665509.095250,599616444790694576,-843,58,540
6.351335,1775665509.095250,599616444790694576,-846,55,543
6.356335,1775665509.095250,599616444790694576,-845,53,542
6.361335,1775665509.095250,599616444790694576,-847,56,541
6.366335,1775665509.095250,599616444790694576,-847,57,538
6.371335,1775665509.095250,599616444790694576,-847,58,538
6.376335,1775665509.095250,599616444790694576,-849,60,536
