time,t_wall,t_device_ns,ecg
26.007407,1776080992.433193,599616085173444062,-93
26.015100,1776080992.433193,599616085173444062,-100
26.022792,1776080992.433193,599616085173444062,-96
26.030484,1776080992.433193,599616085173444062,-96
26.038177,1776080992.433193,599616085173444062,-109
26.045869,1776080992.433193,599616085173444062,-144
26.053561,1776080992.433193,599616085173444062,-132
26.061254,1776080992.433193,599616085173444062,-59
26.068946,1776080992.433193,599616085173444062,-70
26.076638,1776080992.433193,599616085173444062,-162
26.084331,1776080992.433193,599616085173444062,-162
26.092023,1776080992.433193,599616085173444062,-128
26.099715,1776080992.433193,599616085173444062,-144
26.107407,1776080992.433193,599616085173444062,-153
26.115100,1776080992.433193,599616085173444062,-141
26.122792,1776080992.433193,599616085173444062,-141
26.130484,1776080992.433193,599616085173444062,-139
26.138177,1776080992.433193,599616085173444062,-134
26.145869,1776080992.433193,599616085173444062,-134
26.153561,1776080992.433193,599616085173444062,-134
26.161254,1776080992.433193,599616085173444062,-134
26.168946,1776080992.433193,599616085173444062,-132
26.176638,1776080992.433193,599616085173444062,-125
26.184331,1776080992.433193,599616085173444062,-123
26.192023,1776080992.433193,599616085173444062,-125
26.199715,1776080992.433193,599616085173444062,-132
26.207407,1776080992.433193,599616085173444062,-137
26.215100,1776080992.433193,599616085173444062,-137
26.222792,1776080992.433193,599616085173444062,-132
26.230484,1776080992.433193,599616085173444062,-128
26.238177,1776080992.433193,599616085173444062,-128
26.245869,1776080992.433193,599616085173444062,-128
26.253561,1776080992.433193,599616085173444062,-130
26.261254,1776080992.433193,599616085173444062,-125
26.268946,1776080992.433193,599616085173444062,-121
26.276638,1776080992.433193,599616085173444062,-121
26.284330,1776080992.433193,599616085173444062,-123
26.292023,1776080992.433193,599616085173444062,-123
26.299715,1776080992.433193,599616085173444062,-121
26.307407,1776080992.433193,599616085173444062,-107
26.315100,1776080992.433193,599616085173444062,-73
26.322792,1776080992.433193,599616085173444062,-29
26.330484,1776080992.433193,599616085173444062,-68
26.338177,1776080992.433193,599616085173444062,-171
26.345869,1776080992.433193,599616085173444062,-176
26.353561,1776080992.433193,599616085173444062,-128
26.361254,1776080992.433193,599616085173444062,-137
26.368946,1776080992.433193,599616085173444062,-148
26.376638,1776080992.433193,599616085173444062,-130
26.384331,1776080992.433193,599616085173444062,-128
26.392023,1776080992.433193,599616085173444062,-153
26.399896,1776080992.973253,599616085735163456,-288
26.407588,1776080992.973253,599616085735163456,-212
26.415281,1776080992.973253,599616085735163456,75
26.422973,1776080992.973253,599616085735163456,-123
26.430665,1776080992.973253,599616085735163456,-306
26.438357,1776080992.973253,599616085735163456,-59
26.446050,1776080992.973253,599616085735163456,-54
26.453742,1776080992.973253,599616085735163456,-182
26.461434,1776080992.973253,599616085735163456,-112
26.469127,1776080992.973253,599616085735163456,-77
26.476819,1776080992.973253,599616085735163456,-132
26.484511,1776080992.973253,599616085735163456,-123
26.492204,1776080992.973253,599616085735163456,-93
26.499896,1776080992.973253,599616085735163456,-105
26.507588,1776080992.973253,599616085735163456,-102
26.515281,1776080992.973253,599616085735163456,-84
26.522973,1776080992.973253,599616085735163456,-86
26.530665,1776080992.973253,599616085735163456,-89
26.538357,1776080992.973253,599616085735163456,-73
26.546050,1776080992.973253,599616085735163456,-66
26.553742,1776080992.973253,599616085735163456,-80
26.561435,1776080992.973253,599616085735163456,-107
26.569127,1776080992.973253,599616085735163456,-96
26.576819,1776080992.973253,599616085735163456,-52
26.584511,1776080992.973253,599616085735163456,-100
26.592204,1776080992.973253,599616085735163456,-182
26.599896,1776080992.973253,599616085735163456,-166
26.607588,1776080992.973253,599616085735163456,-139
26.615281,1776080992.973253,599616085735163456,-164
26.622973,1776080992.973253,599616085735163456,-164
26.630665,1776080992.973253,599616085735163456,-148
26.638358,1776080992.973253,599616085735163456,-150
26.646050,1776080992.973253,599616085735163456,-155
26.653742,1776080992.973253,599616085735163456,-150
26.661434,1776080992.973253,599616085735163456,-153
26.669127,1776080992.973253,599616085735163456,-148
26.676819,1776080992.973253,599616085735163456,-148
26.684511,1776080992.973253,599616085735163456,-153
26.692204,1776080992.973253,599616085735163456,-150
26.699896,1776080992.973253,599616085735163456,-148
26.707588,1776080992.973253,599616085735163456,-153
26.715281,1776080992.973253,599616085735163456,-150
26.722973,1776080992.973253,599616085735163456,-148
26.730665,1776080992.973253,599616085735163456,-150
26.738358,1776080992.973253,599616085735163456,-150
26.746050,1776080992.973253,599616085735163456,-128
26.753742,1776080992.973253,599616085735163456,-77
26.761434,1776080992.973253,599616085735163456,-9
26.769127,1776080992.973253,599616085735163456,77
26.776819,1776080992.973253,599616085735163456,137
26.784511,1776080992.973253,599616085735163456,139
26.792204,1776080992.973253,599616085735163456,128
26.799896,1776080992.973253,599616085735163456,148
26.807588,1776080992.973253,599616085735163456,160
26.815281,1776080992.973253,599616085735163456,82
26.822973,1776080992.973253,599616085735163456,-18
26.830665,1776080992.973253,599616085735163456,-41
26.838358,1776080992.973253,599616085735163456,-57
26.846050,1776080992.973253,599616085735163456,-132
26.853742,1776080992.973253,599616085735163456,-192
26.861434,1776080992.973253,599616085735163456,-201
26.869127,1776080992.973253,599616085735163456,-201
26.876819,1776080992.973253,599616085735163456,-233
26.884511,1776080992.973253,599616085735163456,-372
26.892204,1776080992.973253,599616085735163456,-281
26.899896,1776080992.973253,599616085735163456,-18
26.907588,1776080992.973253,599616085735163456,-251
26.915281,1776080992.973253,599616085735163456,-379
26.922973,1776080992.973253,599616085735163456,-118
26.930665,1776080992.973253,599616085735163456,-155
26.938357,1776080992.973253,599616085735163456,-267
26.946050,1776080992.973253,599616085735163456,-185
26.953742,1776080992.973253,599616085735163456,-166
26.961585,1776080993.557177,599616086296852334,-208
26.969277,1776080993.557177,599616086296852334,-182
26.976969,1776080993.557177,599616086296852334,-162
26.984662,1776080993.557177,599616086296852334,-169
26.992354,1776080993.557177,599616086296852334,-160
27.000046,1776080993.557177,599616086296852334,-141
27.007739,1776080993.557177,599616086296852334,-139
27.015431,1776080993.557177,599616086296852334,-139
27.023123,1776080993.557177,599616086296852334,-132
27.030816,1776080993.557177,599616086296852334,-123
27.038508,1776080993.557177,599616086296852334,-130
27.046200,1776080993.557177,599616086296852334,-148
27.053893,1776080993.557177,599616086296852334,-123
27.061585,1776080993.557177,599616086296852334,-98
27.069277,1776080993.557177,599616086296852334,-178
27.076970,1776080993.557177,599616086296852334,-249
27.084662,1776080993.557177,599616086296852334,-214
27.092354,1776080993.557177,599616086296852334,-192
27.100046,1776080993.557177,599616086296852334,-212
27.107739,1776080993.557177,599616086296852334,-210
27.115431,1776080993.557177,599616086296852334,-201
27.123123,1776080993.557177,599616086296852334,-198
27.130816,1776080993.557177,599616086296852334,-194
27.138508,1776080993.557177,599616086296852334,-185
27.146200,1776080993.557177,599616086296852334,-185
27.153893,1776080993.557177,599616086296852334,-182
27.161585,1776080993.557177,599616086296852334,-176
27.169277,1776080993.557177,599616086296852334,-173
27.176970,1776080993.557177,599616086296852334,-173
27.184662,1776080993.557177,599616086296852334,-166
27.192354,1776080993.557177,599616086296852334,-164
27.200046,1776080993.557177,599616086296852334,-162
27.207739,1776080993.557177,599616086296852334,-157
27.215431,1776080993.557177,599616086296852334,-155
27.223123,1776080993.557177,599616086296852334,-155
27.230816,1776080993.557177,599616086296852334,-153
27.238508,1776080993.557177,599616086296852334,-150
27.246200,1776080993.557177,599616086296852334,-155
27.253893,1776080993.557177,599616086296852334,-150
27.261585,1776080993.557177,599616086296852334,-144
27.269277,1776080993.557177,599616086296852334,-130
27.276970,1776080993.557177,599616086296852334,-96
27.284662,1776080993.557177,599616086296852334,-52
27.292354,1776080993.557177,599616086296852334,-91
27.300046,1776080993.557177,599616086296852334,-187
27.307739,1776080993.557177,599616086296852334,-192
27.315431,1776080993.557177,599616086296852334,-150
27.323123,1776080993.557177,599616086296852334,-164
27.330816,1776080993.557177,599616086296852334,-173
27.338508,1776080993.557177,599616086296852334,-150
27.346200,1776080993.557177,599616086296852334,-141
27.353893,1776080993.557177,599616086296852334,-146
27.361585,1776080993.557177,599616086296852334,-237
27.369277,1776080993.557177,599616086296852334,-308
27.376969,1776080993.557177,599616086296852334,0
27.384662,1776080993.557177,599616086296852334,89
27.392354,1776080993.557177,599616086296852334,-313
27.400046,1776080993.557177,599616086296852334,-233
27.407739,1776080993.557177,599616086296852334,16
27.415431,1776080993.557177,599616086296852334,-141
27.423123,1776080993.557177,599616086296852334,-182
27.430816,1776080993.557177,599616086296852334,-75
27.438508,1776080993.557177,599616086296852334,-102
27.446200,1776080993.557177,599616086296852334,-141
27.453893,1776080993.557177,599616086296852334,-107
27.461585,1776080993.557177,599616086296852334,-100
27.469277,1776080993.557177,599616086296852334,-116
27.476969,1776080993.557177,599616086296852334,-100
27.484662,1776080993.557177,599616086296852334,-82
27.492354,1776080993.557177,599616086296852334,-84
27.500046,1776080993.557177,599616086296852334,-80
27.507739,1776080993.557177,599616086296852334,-66
27.515431,1776080993.557177,599616086296852334,-70
27.523294,1776080994.100099,599616086858561556,-107
27.530986,1776080994.100099,599616086858561556,-118
27.538679,1776080994.100099,599616086858561556,-61
27.546371,1776080994.100099,599616086858561556,-45
27.554063,1776080994.100099,599616086858561556,-130
27.561756,1776080994.100099,599616086858561556,-157
27.569448,1776080994.100099,599616086858561556,-123
27.577140,1776080994.100099,599616086858561556,-134
27.584833,1776080994.100099,599616086858561556,-153
27.592525,1776080994.100099,599616086858561556,-141
27.600217,1776080994.100099,599616086858561556,-144
27.607909,1776080994.100099,599616086858561556,-155
27.615602,1776080994.100099,599616086858561556,-146
27.623294,1776080994.100099,599616086858561556,-139
27.630986,1776080994.100099,599616086858561556,-146
27.638679,1776080994.100099,599616086858561556,-148
27.646371,1776080994.100099,599616086858561556,-141
27.654063,1776080994.100099,599616086858561556,-139
27.661756,1776080994.100099,599616086858561556,-134
27.669448,1776080994.100099,599616086858561556,-134
27.677140,1776080994.100099,599616086858561556,-137
27.684833,1776080994.100099,599616086858561556,-137
27.692525,1776080994.100099,599616086858561556,-134
27.700217,1776080994.100099,599616086858561556,-128
27.707909,1776080994.100099,599616086858561556,-121
27.715602,1776080994.100099,599616086858561556,-123
27.723294,1776080994.100099,599616086858561556,-118
27.730986,1776080994.100099,599616086858561556,-114
27.738679,1776080994.100099,599616086858561556,-109
27.746371,1776080994.100099,599616086858561556,-107
27.754063,1776080994.100099,599616086858561556,-105
27.761756,1776080994.100099,599616086858561556,-100
27.769448,1776080994.100099,599616086858561556,-89
27.777140,1776080994.100099,599616086858561556,-48
27.784832,1776080994.100099,599616086858561556,-16
27.792525,1776080994.100099,599616086858561556,-86
27.800217,1776080994.100099,599616086858561556,-169
27.807909,1776080994.100099,599616086858561556,-146
27.815602,1776080994.100099,599616086858561556,-121
27.823294,1776080994.100099,599616086858561556,-141
27.830986,1776080994.100099,599616086858561556,-139
27.838679,1776080994.100099,599616086858561556,-123
27.846371,1776080994.100099,599616086858561556,-121
27.854063,1776080994.100099,599616086858561556,-144
27.861756,1776080994.100099,599616086858561556,-322
27.869448,1776080994.100099,599616086858561556,-265
27.877140,1776080994.100099,599616086858561556,150
27.884833,1776080994.100099,599616086858561556,-27
27.892525,1776080994.100099,599616086858561556,-365
27.900217,1776080994.100099,599616086858561556,-96
27.907909,1776080994.100099,599616086858561556,-4
27.915602,1776080994.100099,599616086858561556,-185
27.923294,1776080994.100099,599616086858561556,-128
27.930986,1776080994.100099,599616086858561556,-57
27.938679,1776080994.100099,599616086858561556,-114
27.946371,1776080994.100099,599616086858561556,-118
27.954063,1776080994.100099,599616086858561556,-98
27.961756,1776080994.100099,599616086858561556,-112
27.969448,1776080994.100099,599616086858561556,-109
27.977140,1776080994.100099,599616086858561556,-89
27.984833,1776080994.100099,599616086858561556,-93
27.992525,1776080994.100099,599616086858561556,-98
28.000217,1776080994.100099,599616086858561556,-89
28.007909,1776080994.100099,599616086858561556,-86
28.015602,1776080994.100099,599616086858561556,-102
28.023294,1776080994.100099,599616086858561556,-130
28.030986,1776080994.100099,599616086858561556,-109
28.038679,1776080994.100099,599616086858561556,-41
28.046371,1776080994.100099,599616086858561556,-70
28.054063,1776080994.100099,599616086858561556,-162
28.061756,1776080994.100099,599616086858561556,-162
28.069448,1776080994.100099,599616086858561556,-134
28.077140,1776080994.100099,599616086858561556,-153
28.084993,1776080994.682663,599616087420260604,-157
28.092685,1776080994.682663,599616087420260604,-148
28.100378,1776080994.682663,599616087420260604,-160
28.108070,1776080994.682663,599616087420260604,-166
28.115762,1776080994.682663,599616087420260604,-160
28.123455,1776080994.682663,599616087420260604,-164
28.131147,1776080994.682663,599616087420260604,-176
28.138839,1776080994.682663,599616087420260604,-182
28.146532,1776080994.682663,599616087420260604,-185
28.154224,1776080994.682663,599616087420260604,-176
28.161916,1776080994.682663,599616087420260604,-169
